1.000000,0.999536,0.974277,0.941683,0.937577,0.943024,0.980964,0.855361,0.609406,0.662212,0.637540,0.672629,0.802496,0.739711,0.630096,0.628388,0.652852,0.544733,0.628234,0.771744,0.794628,0.840796,0.902581,0.982426
0.999543,1.000000,0.980878,0.951877,0.948135,0.953095,0.986563,0.842505,0.595145,0.647688,0.623110,0.658082,0.788638,0.725266,0.615705,0.614006,0.638358,0.531081,0.613854,0.757530,0.780665,0.827606,0.891211,0.976671
0.976686,0.982440,1.000000,0.993679,0.992293,0.994111,0.999530,0.755381,0.507835,0.557481,0.534113,0.567446,0.697778,0.633189,0.527123,0.525523,0.548579,0.448763,0.525379,0.665710,0.689486,0.739143,0.810634,0.924452
0.949564,0.957855,0.993985,1.000000,0.999934,0.999993,0.990280,0.702427,0.460479,0.507713,0.485414,0.517258,0.644470,0.580839,0.478768,0.477247,0.499204,0.404924,0.477111,0.612718,0.636227,0.685957,0.759408,0.884046
0.946266,0.954794,0.992703,0.999934,1.000000,0.999883,0.988683,0.696922,0.455744,0.502707,0.480530,0.512204,0.638993,0.575518,0.473922,0.472411,0.494243,0.400569,0.472275,0.607304,0.630764,0.680447,0.754005,0.879538
0.950646,0.958856,0.994386,0.999993,0.999882,1.000000,0.990788,0.704264,0.462067,0.509390,0.487051,0.518952,0.646300,0.582620,0.480392,0.478869,0.500866,0.406385,0.478732,0.614529,0.638054,0.687796,0.761208,0.885538
0.982516,0.987494,0.999523,0.989646,0.987884,0.990203,1.000000,0.769816,0.521387,0.571619,0.547995,0.581680,0.712528,0.647870,0.540922,0.539302,0.562624,0.461407,0.539157,0.680476,0.704250,0.753708,0.824338,0.934453
0.815418,0.797006,0.667131,0.585303,0.576734,0.588162,0.689150,1.000000,0.883116,0.923561,0.905516,0.930713,0.992910,0.969568,0.899775,0.898439,0.916897,0.824706,0.898318,0.983240,0.990784,0.999415,0.992659,0.914178
0.440698,0.418824,0.289841,0.225460,0.219317,0.227533,0.309121,0.854320,1.000000,0.993711,0.998218,0.990975,0.912908,0.961195,0.999037,0.999189,0.995747,0.990578,0.999202,0.939189,0.920137,0.872326,0.783915,0.583528
0.522618,0.499992,0.361945,0.289668,0.282634,0.292035,0.383119,0.908600,0.994015,1.000000,0.998684,0.999763,0.954008,0.986499,0.997775,0.997533,0.999810,0.970719,0.997511,0.972542,0.959257,0.923009,0.849516,0.665212
0.484213,0.461844,0.327519,0.258731,0.252098,0.260966,0.347878,0.884769,0.998265,0.998654,1.000000,0.997270,0.936464,0.976368,0.999878,0.999816,0.999482,0.981221,0.999810,0.958648,0.942648,0.900905,0.820177,0.627550
0.538863,0.516180,0.376845,0.303212,0.296019,0.305633,0.398324,0.917856,0.991493,0.999765,0.997358,1.000000,0.960555,0.989911,0.996127,0.995812,0.999156,0.965678,0.995783,0.977538,0.965405,0.931516,0.861201,0.680813
0.738343,0.717605,0.578067,0.494985,0.486471,0.497833,0.601006,0.992517,0.926879,0.959608,0.945375,0.965040,1.000000,0.991212,0.940713,0.939619,0.954433,0.875667,0.939520,0.997802,0.999851,0.996186,0.969887,0.855927
0.643066,0.620757,0.477460,0.397048,0.388999,0.399749,0.500275,0.965943,0.965575,0.987436,0.978497,0.990521,0.990668,1.000000,0.975357,0.974608,0.984313,0.925264,0.974540,0.997652,0.992926,0.974556,0.926120,0.776204
0.472663,0.450404,0.317382,0.249718,0.243211,0.251911,0.337470,0.877052,0.999055,0.997707,0.999877,0.995970,0.930602,0.972734,1.000000,0.999994,0.998851,0.983978,0.999992,0.953878,0.937066,0.893695,0.810871,0.616006
0.470015,0.447784,0.315072,0.247670,0.241193,0.249854,0.335097,0.875247,0.999204,0.997454,0.999814,0.995635,0.929220,0.971862,0.999994,1.000000,0.998670,0.984582,1.000000,0.952746,0.935747,0.892004,0.808706,0.613345
0.508033,0.485485,0.348740,0.277741,0.270856,0.280060,0.369620,0.899876,0.995917,0.999808,0.999490,0.999141,0.947692,0.982998,0.998875,0.998700,1.000000,0.974945,0.998684,0.967615,0.953297,0.914949,0.838661,0.651038
0.343068,0.323113,0.210370,0.157461,0.152542,0.159126,0.226670,0.771148,0.989974,0.967302,0.979491,0.961318,0.844001,0.910814,0.982620,0.983302,0.972254,1.000000,0.983362,0.879198,0.853476,0.792919,0.689742,0.479261
0.469777,0.447548,0.314865,0.247486,0.241012,0.249669,0.334883,0.875084,0.999216,0.997430,0.999808,0.995604,0.929095,0.971783,0.999992,1.000000,0.998653,0.984636,1.000000,0.952643,0.935628,0.891851,0.808510,0.613106
0.692079,0.670419,0.528073,0.445798,0.437464,0.448589,0.551101,0.981785,0.947558,0.975192,0.963450,0.979515,0.997735,0.997722,0.959501,0.958568,0.970984,0.901367,0.958484,1.000000,0.998759,0.987894,0.950590,0.818171
0.726593,0.705590,0.565149,0.482175,0.473698,0.485012,0.588139,0.990199,0.932490,0.963957,0.950343,0.969113,0.999850,0.993287,0.945857,0.944803,0.959022,0.882504,0.944708,0.998787,1.000000,0.994494,0.965354,0.846518
0.794541,0.775389,0.642191,0.559647,0.551056,0.562515,0.664569,0.999406,0.896282,0.934734,0.917680,0.941437,0.996330,0.976927,0.912217,0.910943,0.928458,0.839673,0.910828,0.988692,0.994743,1.000000,0.987783,0.899043
0.880832,0.865428,0.750428,0.673290,0.665025,0.676039,0.770609,0.993040,0.833459,0.879640,0.858711,0.888121,0.972918,0.937176,0.852170,0.850655,0.871839,0.770205,0.850518,0.956800,0.969070,0.988592,1.000000,0.957634
0.980863,0.974260,0.909758,0.855601,0.849375,0.857655,0.922650,0.927861,0.701286,0.754127,0.729657,0.764338,0.884282,0.828164,0.722198,0.720481,0.744891,0.634350,0.720327,0.857298,0.877479,0.916264,0.962607,1.000000
